task_id	model	timestamp	parser_rate	acc	precision	recall	f1
57	qwen-max-2025-01-25	2025-05-13 13:37:57	1.0000	0.6415	0.3208	0.5000	0.3908
57	LLaVA-1.5-13B-HF	2025-05-13 13:37:57	1.0000	0.6415	0.6103	0.6103	0.6103
57	Phi-4-multimodal-instruct	2025-05-13 13:37:57	1.0000	0.3396	0.1132	0.1287	0.0852
57	gpt-4o-mini	2025-05-13 13:37:57	1.0000	0.4340	0.4138	0.4079	0.4085
57	doubao-1.5-vision-pro-32k-250115	2025-05-13 13:37:57	1.0000	0.6415	0.3208	0.5000	0.3908
57	Qwen2.5-VL-7B-Instruct-Pro	2025-05-13 13:37:58	1.0000	0.5094	0.5406	0.5422	0.5087
57	gpt-4o-2024-08-06	2025-05-13 13:37:58	1.0000	0.5566	0.5620	0.5673	0.5498
57	claude-3-7-sonnet-20250219	2025-05-13 13:37:58	1.0000	0.4623	0.2310	0.2518	0.2381
66	InternVL3-9B-Instruct	2025-05-13 13:37:58	1.0000	0.4500	0.3511	0.3459	0.2952
66	local_model	2025-05-13 13:37:58	1.0000	0.0000	0.0000	0.0000	0.0000
66	Do-7B	2025-05-13 13:37:58	1.0000	0.2600	0.0438	0.0257	0.0219
66	qwen2.5-vl-3b-instruct	2025-05-13 13:37:58	1.0000	0.6300	0.3150	0.5000	0.3865
66	gemini-2.0-pro-exp-02-05	2025-05-13 13:37:58	1.0000	0.6200	0.6980	0.6817	0.6186
66	gemini-2.5-pro-preview-03-25	2025-05-13 13:37:58	1.0000	0.6500	0.7135	0.7055	0.6497
66	Do-3B	2025-05-13 13:37:58	1.0000	0.4600	0.2255	0.2130	0.1824
66	Mistral-Small-3.1-24B-Instruct-2503	2025-05-13 13:37:58	1.0000	0.4800	0.0434	0.0356	0.0348
66	Qwen2.5-VL-72B-Instruct	2025-05-13 13:37:58	1.0000	0.5800	0.5585	0.5607	0.5586
66	Qwen2.5-VL-32B-Instruct	2025-05-13 13:37:58	1.0000	0.4900	0.4740	0.4725	0.4709
66	qwen-max-2025-01-25	2025-05-13 13:37:58	1.0000	0.6300	0.3150	0.5000	0.3865
66	LLaVA-1.5-13B-HF	2025-05-13 13:37:58	1.0000	0.6300	0.3817	0.3445	0.3029
66	Phi-4-multimodal-instruct	2025-05-13 13:37:58	1.0000	0.4300	0.2545	0.2515	0.2107
66	gpt-4o-mini	2025-05-13 13:37:58	1.0000	0.6000	0.4799	0.4929	0.4353
66	doubao-1.5-vision-pro-32k-250115	2025-05-13 13:37:59	1.0000	0.6700	0.0910	0.0599	0.0668
66	Qwen2.5-VL-7B-Instruct-Pro	2025-05-13 13:37:59	1.0000	0.6600	0.6290	0.5852	0.5784
66	gpt-4o-2024-08-06	2025-05-13 13:37:59	1.0000	0.5400	0.5868	0.5847	0.5398
66	claude-3-7-sonnet-20250219	2025-05-13 13:37:59	1.0000	0.0200	0.0030	0.0006	0.0010
70	InternVL3-9B-Instruct	2025-05-13 13:37:59	1.0000	0.3000	0.4706	0.3371	0.2054
70	local_model	2025-05-13 13:37:59	1.0000	0.0000	0.0000	0.0000	0.0000
70	Do-7B	2025-05-13 13:37:59	1.0000	0.2200	0.0645	0.0357	0.0399
70	qwen2.5-vl-3b-instruct	2025-05-13 13:38:00	1.0000	0.1100	0.0367	0.3333	0.0661
70	gemini-2.0-pro-exp-02-05	2025-05-13 13:38:00	1.0000	0.4000	0.4064	0.3591	0.3571
70	gemini-2.5-pro-preview-03-25	2025-05-13 13:38:00	1.0000	0.4700	0.4950	0.3948	0.3779
70	Do-3B	2025-05-13 13:38:00	1.0000	0.3400	0.1116	0.0752	0.0779
70	Mistral-Small-3.1-24B-Instruct-2503	2025-05-13 13:38:00	1.0000	0.4000	0.1027	0.1114	0.1068
70	Qwen2.5-VL-72B-Instruct	2025-05-13 13:38:01	1.0000	0.3700	0.4279	0.4064	0.3229
70	Qwen2.5-VL-32B-Instruct	2025-05-13 13:38:01	1.0000	0.3100	0.5040	0.4161	0.2700
70	qwen-max-2025-01-25	2025-05-13 13:38:01	1.0000	0.2900	0.0986	0.3118	0.1499
70	LLaVA-1.5-13B-HF	2025-05-13 13:38:01	1.0000	0.2000	0.2476	0.2820	0.1538
70	Phi-4-multimodal-instruct	2025-05-13 13:38:02	1.0000	0.3600	0.1001	0.0920	0.0788
70	gpt-4o-mini	2025-05-13 13:38:02	1.0000	0.1900	0.5263	0.3557	0.1994
70	doubao-1.5-vision-pro-32k-250115	2025-05-13 13:38:02	1.0000	0.2900	0.1093	0.0741	0.0515
70	Qwen2.5-VL-7B-Instruct-Pro	2025-05-13 13:38:02	1.0000	0.2900	0.4754	0.3409	0.2187
70	gpt-4o-2024-08-06	2025-05-13 13:38:02	1.0000	0.3600	0.3473	0.3471	0.2329
70	claude-3-7-sonnet-20250219	2025-05-13 13:38:03	1.0000	0.1500	0.0147	0.0057	0.0072
75	InternVL3-9B-Instruct	2025-05-13 13:38:03	1.0000	0.6100	0.6787	0.6100	0.5685
75	local_model	2025-05-13 13:38:03	1.0000	0.0000	0.0000	0.0000	0.0000
75	Do-7B	2025-05-13 13:38:03	1.0000	0.1600	0.0181	0.0070	0.0090
75	qwen2.5-vl-3b-instruct	2025-05-13 13:38:03	1.0000	0.5000	0.5000	0.5000	0.3503
75	gemini-2.0-pro-exp-02-05	2025-05-13 13:38:03	1.0000	0.5000	0.2500	0.5000	0.3333
75	gemini-2.5-pro-preview-03-25	2025-05-13 13:38:04	1.0000	0.5000	0.2500	0.5000	0.3333
75	Do-3B	2025-05-13 13:38:04	1.0000	0.4900	0.3381	0.3267	0.3257
75	Mistral-Small-3.1-24B-Instruct-2503	2025-05-13 13:38:04	1.0000	0.5700	0.2218	0.1629	0.1471
75	Qwen2.5-VL-72B-Instruct	2025-05-13 13:38:04	1.0000	0.5000	0.2500	0.5000	0.3333
75	Qwen2.5-VL-32B-Instruct	2025-05-13 13:38:04	1.0000	0.5000	0.2500	0.5000	0.3333
75	qwen-max-2025-01-25	2025-05-13 13:38:04	1.0000	0.5000	0.2500	0.5000	0.3333
75	LLaVA-1.5-13B-HF	2025-05-13 13:38:04	1.0000	0.5000	0.4048	0.3333	0.2728
75	Phi-4-multimodal-instruct	2025-05-13 13:38:05	1.0000	0.4700	0.0511	0.0940	0.0662
75	gpt-4o-mini	2025-05-13 13:38:05	1.0000	0.5000	0.2500	0.5000	0.3333
75	doubao-1.5-vision-pro-32k-250115	2025-05-13 13:38:05	1.0000	0.5000	0.2500	0.5000	0.3333
75	Qwen2.5-VL-7B-Instruct-Pro	2025-05-13 13:38:05	1.0000	0.5000	0.5000	0.5000	0.3503
75	claude-3-7-sonnet-20250219	2025-05-13 13:38:05	1.0000	0.0000	0.0000	0.0000	0.0000
74is_normal	InternVL3-9B-Instruct	2025-05-13 13:38:05	1.0000	0.6972	0.5489	0.5163	0.4847
74is_normal	local_model	2025-05-13 13:38:05	1.0000	0.0000	0.0000	0.0000	0.0000
74is_normal	Do-7B	2025-05-13 13:38:05	1.0000	0.1376	0.0234	0.0087	0.0101
74is_normal	qwen2.5-vl-3b-instruct	2025-05-13 13:38:05	1.0000	0.2936	0.4748	0.4967	0.2437
74is_normal	gemini-2.0-pro-exp-02-05	2025-05-13 13:38:06	1.0000	0.5321	0.5461	0.5565	0.5158
74is_normal	gemini-2.5-pro-preview-03-25	2025-05-13 13:38:06	1.0000	0.6147	0.3639	0.3576	0.3607
74is_normal	Do-3B	2025-05-13 13:38:06	1.0000	0.4128	0.0766	0.0634	0.0615
74is_normal	Mistral-Small-3.1-24B-Instruct-2503	2025-05-13 13:38:06	1.0000	0.7156	0.3578	0.5000	0.4171
74is_normal	Qwen2.5-VL-72B-Instruct	2025-05-13 13:38:06	1.0000	0.5688	0.3579	0.2974	0.3176
74is_normal	Qwen2.5-VL-32B-Instruct	2025-05-13 13:38:06	1.0000	0.7248	0.6534	0.5453	0.5219
74is_normal	qwen-max-2025-01-25	2025-05-13 13:38:06	1.0000	0.7156	0.3578	0.5000	0.4171
74is_normal	LLaVA-1.5-13B-HF	2025-05-13 13:38:06	1.0000	0.4404	0.3620	0.3606	0.2949
74is_normal	Phi-4-multimodal-instruct	2025-05-13 13:38:06	1.0000	0.2477	0.0193	0.0110	0.0134
74is_normal	gpt-4o-mini	2025-05-13 13:38:06	1.0000	0.7156	0.3578	0.5000	0.4171
74is_normal	doubao-1.5-vision-pro-32k-250115	2025-05-13 13:38:06	1.0000	0.6147	0.2097	0.2029	0.2056
74is_normal	Qwen2.5-VL-7B-Instruct-Pro	2025-05-13 13:38:06	1.0000	0.3578	0.4511	0.4541	0.3573
74is_normal	gpt-4o-2024-08-06	2025-05-13 13:38:06	1.0000	0.7248	0.6654	0.5356	0.5009
74is_normal	claude-3-7-sonnet-20250219	2025-05-13 13:38:06	1.0000	0.2844	0.0118	0.0053	0.0073
74is_visible	InternVL3-9B-Instruct	2025-05-13 13:38:06	1.0000	0.1468	0.5694	0.5053	0.1325
74is_visible	local_model	2025-05-13 13:38:06	1.0000	0.0000	0.0000	0.0000	0.0000
74is_visible	Do-7B	2025-05-13 13:38:07	1.0000	0.2936	0.0486	0.0203	0.0271
74is_visible	qwen2.5-vl-3b-instruct	2025-05-13 13:38:07	1.0000	0.1376	0.0688	0.5000	0.1210
74is_visible	gemini-2.0-pro-exp-02-05	2025-05-13 13:38:07	1.0000	0.7798	0.6923	0.8723	0.7046
74is_visible	gemini-2.5-pro-preview-03-25	2025-05-13 13:38:07	1.0000	0.6239	0.6339	0.7819	0.5718
74is_visible	Do-3B	2025-05-13 13:38:07	1.0000	0.6697	0.1774	0.1761	0.1724
74is_visible	Mistral-Small-3.1-24B-Instruct-2503	2025-05-13 13:38:07	1.0000	0.8349	0.4750	0.5468	0.4944
74is_visible	Qwen2.5-VL-72B-Instruct	2025-05-13 13:38:07	1.0000	0.4954	0.6071	0.7074	0.4697
74is_visible	Qwen2.5-VL-32B-Instruct	2025-05-13 13:38:07	1.0000	0.2661	0.5789	0.5745	0.2660
74is_visible	qwen-max-2025-01-25	2025-05-13 13:38:07	1.0000	0.1376	0.0688	0.5000	0.1210
74is_visible	LLaVA-1.5-13B-HF	2025-05-13 13:38:07	1.0000	0.7890	0.3682	0.3610	0.3642
74is_visible	Phi-4-multimodal-instruct	2025-05-13 13:38:07	1.0000	0.2202	0.2883	0.2739	0.1101
74is_visible	gpt-4o-mini	2025-05-13 13:38:07	1.0000	0.7156	0.6398	0.7791	0.6318
74is_visible	doubao-1.5-vision-pro-32k-250115	2025-05-13 13:38:07	1.0000	0.7982	0.6932	0.8550	0.7145
74is_visible	Qwen2.5-VL-7B-Instruct-Pro	2025-05-13 13:38:07	1.0000	0.7156	0.5660	0.6110	0.5660
74is_visible	gpt-4o-2024-08-06	2025-05-13 13:38:07	1.0000	0.6330	0.6231	0.7592	0.5725
74is_visible	claude-3-7-sonnet-20250219	2025-05-13 13:38:07	1.0000	0.2661	0.0197	0.0115	0.0119
anatomy	InternVL3-9B-Instruct	2025-05-13 13:38:09	1.0000	0.0000	0.0000	0.0000	0.0000
anatomy	Do-7B	2025-05-13 13:38:10	1.0000	0.0000	0.0000	0.0000	0.0000
anatomy	qwen2.5-vl-3b-instruct	2025-05-13 13:38:12	1.0000	0.0000	0.0000	0.0000	0.0000
anatomy	gemini-2.5-pro-preview-03-25	2025-05-13 13:38:13	1.0000	0.0000	0.0000	0.0000	0.0000
anatomy	Do-3B	2025-05-13 13:38:14	1.0000	0.0000	0.0000	0.0000	0.0000
anatomy	Mistral-Small-3.1-24B-Instruct-2503	2025-05-13 13:38:16	1.0000	0.0000	0.0000	0.0000	0.0000
anatomy	Qwen2.5-VL-72B-Instruct	2025-05-13 13:38:17	1.0000	0.0000	0.0000	0.0000	0.0000
anatomy	Qwen2.5-VL-32B-Instruct	2025-05-13 13:38:18	1.0000	0.0000	0.0000	0.0000	0.0000
anatomy	LLaVA-1.5-13B-HF	2025-05-13 13:38:20	1.0000	0.0091	0.0526	0.0053	0.0096
anatomy	Phi-4-multimodal-instruct	2025-05-13 13:38:21	1.0000	0.0000	0.0000	0.0000	0.0000
anatomy	doubao-1.5-vision-pro-32k-250115	2025-05-13 13:38:22	1.0000	0.0000	0.0000	0.0000	0.0000
anatomy	Qwen2.5-VL-7B-Instruct-Pro	2025-05-13 13:38:24	1.0000	0.0000	0.0000	0.0000	0.0000
