task_id	model	timestamp	parser_rate	acc	precision	recall	f1
44	gemini-2.0-pro-exp-02-05	2025-05-09 15:53:54	1.0000	0.3611	0.3692	0.3459	0.2636
44	gemini-2.5-pro-preview-03-25	2025-05-09 15:53:54	1.0000	0.4167	0.3213	0.3146	0.2545
44	Do-3B	2025-05-09 15:53:54	0.8241	0.3371	0.2738	0.2948	0.2424
44	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:53:54	0.9722	0.2190	0.1708	0.3443	0.2070
44	Qwen2.5-VL-72B-Instruct	2025-05-09 15:53:54	1.0000	0.2130	0.2190	0.2285	0.2104
44	Qwen2.5-VL-32B-Instruct	2025-05-09 15:53:55	1.0000	0.3056	0.2935	0.3210	0.2597
44	DeepSeek-VL2	2025-05-09 15:53:55	0.0093	0.0000	0.0000	0.0000	0.0000
44	qwen-max-2025-01-25	2025-05-09 15:53:55	1.0000	0.1111	0.0280	0.2500	0.0504
44	Gemma-3-27b-it	2025-05-09 15:53:55	1.0000	0.1667	0.2399	0.2736	0.1285
44	Gemma-3-27b-it	2025-05-09 15:53:55	1.0000	0.1574	0.2266	0.2816	0.1135
44	LLaVA-1.5-13B-HF	2025-05-09 15:53:55	1.0000	0.2963	0.2321	0.2834	0.2263
44	Phi-4-multimodal-instruct	2025-05-09 15:53:55	0.9815	0.1887	0.1521	0.2988	0.1296
44	gpt-4o-mini	2025-05-09 15:53:55	1.0000	0.3611	0.0903	0.2500	0.1327
44	doubao-1.5-vision-pro-32k-250115	2025-05-09 15:53:56	1.0000	0.2963	0.2066	0.2196	0.1514
44	Qwen2.5-VL-7B-Instruct-Pro	2025-05-09 15:53:56	1.0000	0.2130	0.2502	0.2415	0.1508
44	gpt-4o-2024-08-06	2025-05-09 15:53:56	1.0000	0.3333	0.2782	0.2686	0.2538
44	claude-3-7-sonnet-20250219	2025-05-09 15:53:56	0.5926	0.2969	0.2077	0.2643	0.2286
57	InternVL3-9B-Instruct	2025-05-09 15:53:56	1.0000	0.5000	0.5107	0.5116	0.4946
57	local_model	2025-05-09 15:53:56	1.0000	0.0000	0.0000	0.0000	0.0000
57	Do-7B	2025-05-09 15:53:56	1.0000	0.5377	0.1319	0.1207	0.1250
57	qwen2.5-vl-3b-instruct	2025-05-09 15:53:56	1.0000	0.3585	0.1792	0.5000	0.2639
57	gemini-2.5-pro-preview-03-25	2025-05-09 15:53:56	1.0000	0.3962	0.5323	0.5120	0.3509
57	Do-3B	2025-05-09 15:53:57	1.0000	0.2830	0.0539	0.0368	0.0347
57	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:53:57	1.0000	0.3208	0.0638	0.0617	0.0488
57	DeepSeek-VL2	2025-05-09 15:53:57	1.0000	0.0094	0.0111	0.0002	0.0003
57	Gemma-3-27b-it	2025-05-09 15:53:57	1.0000	0.3868	0.5137	0.5046	0.3372
57	Gemma-3-27b-it	2025-05-09 15:53:57	1.0000	0.3868	0.5137	0.5046	0.3372
57	LLaVA-1.5-13B-HF	2025-05-09 15:53:57	1.0000	0.5189	0.3618	0.3586	0.3452
57	Phi-4-multimodal-instruct	2025-05-09 15:53:57	1.0000	0.5000	0.3662	0.3604	0.3349
57	doubao-1.5-vision-pro-32k-250115	2025-05-09 15:53:57	1.0000	0.6415	0.3208	0.5000	0.3908
66	InternVL3-9B-Instruct	2025-05-09 15:53:57	1.0000	0.3900	0.3015	0.3105	0.2493
66	local_model	2025-05-09 15:53:57	1.0000	0.0000	0.0000	0.0000	0.0000
66	Do-7B	2025-05-09 15:53:58	1.0000	0.2300	0.0601	0.0267	0.0225
66	qwen2.5-vl-3b-instruct	2025-05-09 15:53:58	1.0000	0.6300	0.3150	0.5000	0.3865
66	gemini-2.0-pro-exp-02-05	2025-05-09 15:53:58	1.0000	0.6200	0.6980	0.6817	0.6186
66	gemini-2.5-pro-preview-03-25	2025-05-09 15:53:58	1.0000	0.6500	0.7135	0.7055	0.6497
66	Do-3B	2025-05-09 15:53:58	1.0000	0.4000	0.2477	0.2424	0.1893
66	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:53:58	1.0000	0.5600	0.0773	0.0659	0.0623
66	Qwen2.5-VL-72B-Instruct	2025-05-09 15:53:58	1.0000	0.5800	0.5585	0.5607	0.5586
66	Qwen2.5-VL-32B-Instruct	2025-05-09 15:53:58	1.0000	0.4900	0.4740	0.4725	0.4709
66	DeepSeek-VL2	2025-05-09 15:53:58	1.0000	0.0000	0.0000	0.0000	0.0000
66	qwen-max-2025-01-25	2025-05-09 15:53:58	1.0000	0.6300	0.3150	0.5000	0.3865
66	Gemma-3-27b-it	2025-05-09 15:53:58	1.0000	0.5500	0.3136	0.3019	0.2772
66	Gemma-3-27b-it	2025-05-09 15:53:58	1.0000	0.5500	0.3212	0.2991	0.2805
66	LLaVA-1.5-13B-HF	2025-05-09 15:53:58	1.0000	0.5700	0.4959	0.4970	0.4831
66	Phi-4-multimodal-instruct	2025-05-09 15:53:58	1.0000	0.4300	0.2010	0.1923	0.1735
66	gpt-4o-mini	2025-05-09 15:53:58	1.0000	0.6000	0.4799	0.4929	0.4353
66	doubao-1.5-vision-pro-32k-250115	2025-05-09 15:53:58	1.0000	0.6700	0.0910	0.0599	0.0668
66	Qwen2.5-VL-7B-Instruct-Pro	2025-05-09 15:53:58	1.0000	0.6600	0.6290	0.5852	0.5784
66	gpt-4o-2024-08-06	2025-05-09 15:53:58	1.0000	0.5400	0.5868	0.5847	0.5398
66	claude-3-7-sonnet-20250219	2025-05-09 15:53:58	1.0000	0.0200	0.0030	0.0006	0.0010
70	InternVL3-9B-Instruct	2025-05-09 15:53:59	1.0000	0.3300	0.2693	0.2876	0.2258
70	local_model	2025-05-09 15:53:59	1.0000	0.0000	0.0000	0.0000	0.0000
70	Do-7B	2025-05-09 15:53:59	1.0000	0.3100	0.1103	0.0616	0.0687
70	qwen2.5-vl-3b-instruct	2025-05-09 15:53:59	1.0000	0.1100	0.0367	0.3333	0.0661
70	gemini-2.0-pro-exp-02-05	2025-05-09 15:54:00	1.0000	0.4000	0.4064	0.3591	0.3571
70	gemini-2.5-pro-preview-03-25	2025-05-09 15:54:00	1.0000	0.4700	0.4950	0.3948	0.3779
70	Do-3B	2025-05-09 15:54:00	1.0000	0.4100	0.0722	0.0722	0.0669
70	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:54:00	1.0000	0.4200	0.1598	0.1749	0.1665
70	Qwen2.5-VL-72B-Instruct	2025-05-09 15:54:00	1.0000	0.3700	0.4279	0.4064	0.3229
70	Qwen2.5-VL-32B-Instruct	2025-05-09 15:54:01	1.0000	0.3100	0.5040	0.4161	0.2700
70	DeepSeek-VL2	2025-05-09 15:54:01	1.0000	0.0000	0.0000	0.0000	0.0000
70	qwen-max-2025-01-25	2025-05-09 15:54:01	1.0000	0.2900	0.0986	0.3118	0.1499
70	Gemma-3-27b-it	2025-05-09 15:54:01	1.0000	0.3500	0.3456	0.3513	0.2126
70	Gemma-3-27b-it	2025-05-09 15:54:02	1.0000	0.3300	0.3542	0.3398	0.1897
70	LLaVA-1.5-13B-HF	2025-05-09 15:54:02	1.0000	0.2400	0.2311	0.2665	0.1745
70	Phi-4-multimodal-instruct	2025-05-09 15:54:02	1.0000	0.3200	0.0805	0.0823	0.0740
70	gpt-4o-mini	2025-05-09 15:54:02	1.0000	0.1900	0.5263	0.3557	0.1994
70	doubao-1.5-vision-pro-32k-250115	2025-05-09 15:54:02	1.0000	0.2900	0.1093	0.0741	0.0515
70	Qwen2.5-VL-7B-Instruct-Pro	2025-05-09 15:54:03	1.0000	0.2900	0.4754	0.3409	0.2187
70	gpt-4o-2024-08-06	2025-05-09 15:54:03	1.0000	0.3600	0.3473	0.3471	0.2329
70	claude-3-7-sonnet-20250219	2025-05-09 15:54:03	1.0000	0.1500	0.0147	0.0057	0.0072
75	InternVL3-9B-Instruct	2025-05-09 15:54:03	1.0000	0.5200	0.6302	0.5200	0.3912
75	local_model	2025-05-09 15:54:03	1.0000	0.0000	0.0000	0.0000	0.0000
75	Do-7B	2025-05-09 15:54:04	1.0000	0.2000	0.0215	0.0211	0.0213
75	qwen2.5-vl-3b-instruct	2025-05-09 15:54:04	1.0000	0.5000	0.5000	0.5000	0.3503
75	gemini-2.0-pro-exp-02-05	2025-05-09 15:54:04	1.0000	0.5000	0.2500	0.5000	0.3333
75	gemini-2.5-pro-preview-03-25	2025-05-09 15:54:04	1.0000	0.5000	0.2500	0.5000	0.3333
75	Do-3B	2025-05-09 15:54:04	1.0000	0.3800	0.0659	0.0507	0.0572
75	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:54:04	1.0000	0.3400	0.0187	0.0296	0.0229
75	Qwen2.5-VL-72B-Instruct	2025-05-09 15:54:04	1.0000	0.5000	0.2500	0.5000	0.3333
75	Qwen2.5-VL-32B-Instruct	2025-05-09 15:54:05	1.0000	0.5000	0.2500	0.5000	0.3333
75	DeepSeek-VL2	2025-05-09 15:54:05	1.0000	0.0000	0.0000	0.0000	0.0000
75	qwen-max-2025-01-25	2025-05-09 15:54:05	1.0000	0.5000	0.2500	0.5000	0.3333
75	Gemma-3-27b-it	2025-05-09 15:54:05	1.0000	0.4600	0.1704	0.3067	0.2190
75	Gemma-3-27b-it	2025-05-09 15:54:05	1.0000	0.4800	0.1720	0.3200	0.2238
75	LLaVA-1.5-13B-HF	2025-05-09 15:54:05	1.0000	0.4300	0.1038	0.1229	0.0960
75	Phi-4-multimodal-instruct	2025-05-09 15:54:06	1.0000	0.4800	0.0851	0.1600	0.1111
75	gpt-4o-mini	2025-05-09 15:54:06	1.0000	0.5000	0.2500	0.5000	0.3333
75	doubao-1.5-vision-pro-32k-250115	2025-05-09 15:54:06	1.0000	0.5000	0.2500	0.5000	0.3333
75	Qwen2.5-VL-7B-Instruct-Pro	2025-05-09 15:54:06	1.0000	0.5000	0.5000	0.5000	0.3503
75	claude-3-7-sonnet-20250219	2025-05-09 15:54:06	1.0000	0.0000	0.0000	0.0000	0.0000
74is_normal	InternVL3-9B-Instruct	2025-05-09 15:54:06	1.0000	0.6514	0.5303	0.5232	0.5202
74is_normal	local_model	2025-05-09 15:54:06	1.0000	0.0000	0.0000	0.0000	0.0000
74is_normal	Do-7B	2025-05-09 15:54:06	1.0000	0.0092	0.0044	0.0013	0.0020
74is_normal	qwen2.5-vl-3b-instruct	2025-05-09 15:54:07	1.0000	0.2936	0.4748	0.4967	0.2437
74is_normal	gemini-2.0-pro-exp-02-05	2025-05-09 15:54:07	1.0000	0.5321	0.5461	0.5565	0.5158
74is_normal	gemini-2.5-pro-preview-03-25	2025-05-09 15:54:07	1.0000	0.6147	0.3639	0.3576	0.3607
74is_normal	Do-3B	2025-05-09 15:54:07	1.0000	0.0734	0.0087	0.0092	0.0089
74is_normal	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:54:07	1.0000	0.7156	0.3578	0.5000	0.4171
74is_normal	Qwen2.5-VL-72B-Instruct	2025-05-09 15:54:07	1.0000	0.5688	0.3579	0.2974	0.3176
74is_normal	Qwen2.5-VL-32B-Instruct	2025-05-09 15:54:07	1.0000	0.7248	0.6534	0.5453	0.5219
74is_normal	DeepSeek-VL2	2025-05-09 15:54:07	1.0000	0.0000	0.0000	0.0000	0.0000
74is_normal	qwen-max-2025-01-25	2025-05-09 15:54:07	1.0000	0.7156	0.3578	0.5000	0.4171
74is_normal	Gemma-3-27b-it	2025-05-09 15:54:07	1.0000	0.7156	0.3578	0.5000	0.4171
74is_normal	Gemma-3-27b-it	2025-05-09 15:54:07	1.0000	0.7156	0.3578	0.5000	0.4171
74is_normal	LLaVA-1.5-13B-HF	2025-05-09 15:54:07	1.0000	0.3486	0.5304	0.5157	0.3304
74is_normal	Phi-4-multimodal-instruct	2025-05-09 15:54:07	1.0000	0.3486	0.0317	0.0203	0.0247
74is_normal	gpt-4o-mini	2025-05-09 15:54:07	1.0000	0.7156	0.3578	0.5000	0.4171
74is_normal	doubao-1.5-vision-pro-32k-250115	2025-05-09 15:54:07	1.0000	0.6147	0.2097	0.2029	0.2056
74is_normal	Qwen2.5-VL-7B-Instruct-Pro	2025-05-09 15:54:07	1.0000	0.3578	0.4511	0.4541	0.3573
74is_normal	gpt-4o-2024-08-06	2025-05-09 15:54:08	1.0000	0.7248	0.6654	0.5356	0.5009
74is_normal	claude-3-7-sonnet-20250219	2025-05-09 15:54:08	1.0000	0.2844	0.0118	0.0053	0.0073
74is_visible	InternVL3-9B-Instruct	2025-05-09 15:54:08	1.0000	0.8165	0.6969	0.8376	0.7245
74is_visible	local_model	2025-05-09 15:54:08	1.0000	0.0000	0.0000	0.0000	0.0000
74is_visible	Do-7B	2025-05-09 15:54:08	1.0000	0.1284	0.0422	0.0124	0.0153
74is_visible	qwen2.5-vl-3b-instruct	2025-05-09 15:54:08	1.0000	0.1376	0.0688	0.5000	0.1210
74is_visible	gemini-2.0-pro-exp-02-05	2025-05-09 15:54:08	1.0000	0.7798	0.6923	0.8723	0.7046
74is_visible	gemini-2.5-pro-preview-03-25	2025-05-09 15:54:08	1.0000	0.6239	0.6339	0.7819	0.5718
74is_visible	Do-3B	2025-05-09 15:54:08	1.0000	0.3670	0.1043	0.1049	0.0677
74is_visible	Mistral-Small-3.1-24B-Instruct-2503	2025-05-09 15:54:08	1.0000	0.6147	0.6316	0.7766	0.5645
74is_visible	Qwen2.5-VL-72B-Instruct	2025-05-09 15:54:08	1.0000	0.4954	0.6071	0.7074	0.4697
74is_visible	Qwen2.5-VL-32B-Instruct	2025-05-09 15:54:08	1.0000	0.2661	0.5789	0.5745	0.2660
74is_visible	DeepSeek-VL2	2025-05-09 15:54:08	1.0000	0.0000	0.0000	0.0000	0.0000
74is_visible	qwen-max-2025-01-25	2025-05-09 15:54:08	1.0000	0.1376	0.0688	0.5000	0.1210
74is_visible	Gemma-3-27b-it	2025-05-09 15:54:08	1.0000	0.1376	0.0688	0.5000	0.1210
74is_visible	Gemma-3-27b-it	2025-05-09 15:54:09	1.0000	0.1376	0.0688	0.5000	0.1210
74is_visible	LLaVA-1.5-13B-HF	2025-05-09 15:54:09	1.0000	0.2202	0.3101	0.3092	0.1482
74is_visible	Phi-4-multimodal-instruct	2025-05-09 15:54:09	1.0000	0.2018	0.4754	0.4812	0.2008
74is_visible	gpt-4o-mini	2025-05-09 15:54:09	1.0000	0.7156	0.6398	0.7791	0.6318
74is_visible	doubao-1.5-vision-pro-32k-250115	2025-05-09 15:54:09	1.0000	0.7982	0.6932	0.8550	0.7145
74is_visible	Qwen2.5-VL-7B-Instruct-Pro	2025-05-09 15:54:09	1.0000	0.7156	0.5660	0.6110	0.5660
74is_visible	gpt-4o-2024-08-06	2025-05-09 15:54:09	1.0000	0.6330	0.6231	0.7592	0.5725
74is_visible	claude-3-7-sonnet-20250219	2025-05-09 15:54:09	1.0000	0.2661	0.0197	0.0115	0.0119
